ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS
Ray-1889-78-1	1	Arm, hand	2121	ARM OR HAND
Ray-1889-78-2	2	Body	1480	BODY
Ray-1889-78-3	3	Belly	1251	BELLY
Ray-1889-78-4	4	Blood	946	BLOOD
Ray-1889-78-5	5	Ear	1247	EAR
Ray-1889-78-6	6	Eye	1248	EYE
Ray-1889-78-7	7	Flesh	2259	FLESH
Ray-1889-78-8	8	Finger	1303	FINGER
Ray-1889-78-9	9	Foot, leg	2098	FOOT OR LEG
Ray-1889-78-10	10	Hair	2648	HAIR (HEAD)
Ray-1889-78-11	11	Head	1256	HEAD
Ray-1889-78-12	12	Heart	1223	HEART
Ray-1889-78-13	13	Neck	1333	NECK
Ray-1889-78-14	14	Skin	763	SKIN
Ray-1889-78-15	15	Soul	811	SOUL
Ray-1889-78-16	16	Tongue	1205	TONGUE
Ray-1889-78-17	17	Voice	1363	VOICE
Ray-1889-78-18	18	Name	1405	NAME
Ray-1889-78-19	19	Bird	937	BIRD
Ray-1889-78-20	20	Branch	1531	BRANCH
Ray-1889-78-21	21	Cloud	1489	CLOUD
Ray-1889-78-22	22	Day	1225	DAY (NOT NIGHT)
Ray-1889-78-23	23	Dog	2009	DOG
Ray-1889-78-24	24	Earth	626	LAND
Ray-1889-78-25	25	Fowl	265	FOWL
Ray-1889-78-26	26	Field	212	FIELD
Ray-1889-78-27	27	Fire	221	FIRE
Ray-1889-78-28	28	Fish	227	FISH
Ray-1889-78-29	29	Fruit	1507	FRUIT
Ray-1889-78-30	30	Land	626	LAND
Ray-1889-78-31	31	Moon	1313	MOON
Ray-1889-78-32	32	Mountain	639	MOUNTAIN
Ray-1889-78-33	33	Night	1233	NIGHT
Ray-1889-78-34	34	Pig	1337	PIG
Ray-1889-78-35	35	Salt	1274	SALT
Ray-1889-78-36	36	Sea	1474	SEA
Ray-1889-78-37	37	Seed	714	SEED
Ray-1889-78-38	38	Serpent	730	SNAKE
Ray-1889-78-39	39	Star	1430	STAR
Ray-1889-78-40	40	Stone	857	STONE
Ray-1889-78-41	41	Sun	1343	SUN
Ray-1889-78-42	42	Tree	906	TREE
Ray-1889-78-43	43	Water	948	WATER
Ray-1889-78-44	44	Wind	960	WIND
Ray-1889-78-45	45	Man, male	1554	MAN
Ray-1889-78-46	46	Woman, female	962	WOMAN
Ray-1889-78-47	47	Father	1217	FATHER
Ray-1889-78-48	48	Mother	1216	MOTHER
Ray-1889-78-49	49	Child	2099	CHILD
Ray-1889-78-50	50	Brother	559	BROTHER (OF MAN)
Ray-1889-78-51	51	Sister	1263	SISTER
Ray-1889-78-52	52	Husband	1200	HUSBAND
Ray-1889-78-53	53	Wife	1199	WIFE
Ray-1889-78-54	54	Chief	301	CHIEFTAIN
Ray-1889-78-55	55	House	1252	HOUSE
Ray-1889-78-56	56	Road	2457	PATH OR ROAD
Ray-1889-78-57	57	Food	256	FOOD
Ray-1889-78-58	58	Ship	740	SHIP
Ray-1889-78-59	59	Ask	1309	ASK (INQUIRE)
Ray-1889-78-60	60	Come	1446	COME
Ray-1889-78-61	61	Drink	1401	DRINK
Ray-1889-78-62	62	Eat	1336	EAT
Ray-1889-78-63	63	Give	1447	GIVE
Ray-1889-78-64	64	Go	695	GO
Ray-1889-78-65	65	Hear	1408	HEAR
Ray-1889-78-66	66	Know	3626	KNOW
Ray-1889-78-67	67	See	1409	SEE
Ray-1889-78-68	68	Speak	1623	SPEAK
Ray-1889-78-69	69	Stand	1442	STAND
Ray-1889-78-70	70	Weep	1839	CRY
Ray-1889-78-71	71	Bad	1292	BAD
Ray-1889-78-72	72	Good	1035	GOOD
Ray-1889-78-73	73	Large	1202	BIG
Ray-1889-78-74	74	New	1231	NEW
Ray-1889-78-75	75	Old	1229	OLD
Ray-1889-78-76	76	Red	156	RED
Ray-1889-78-77	77	Small	1246	SMALL
Ray-1889-78-78	78	White	1335	WHITE
